"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge","cluster"
"322","Neural.stem.precursor.cells","4.31701467417286e-05","0.000168756028172212","0.557332238758646","-0.843466229742559","-2.32482165615215","7","c(""S100B"", ""APOE"", ""HOPX"", ""CCND2"", ""ID4"")","13"
"323","Chanoch_Myers_ASTROCYTE","3.43323700834141e-05","0.000168756028172212","0.557332238758646","-0.848417838632655","-2.33846963300595","7","c(""APOE"", ""PMP2"", ""SPARCL1"", ""HOPX"", ""ID4"", ""F3"")","13"
"324","Neftel_Cell_2019_OPC","4.17002573678064e-05","0.000168756028172212","0.557332238758646","-0.711166751208879","-2.43101379647595","12","c(""PTPRZ1"", ""PMP2"", ""PLP1"", ""TTYH1"", ""OLIG1"", ""SCRG1"", ""THY1"", ""PSAT1"")","13"
"325","Neftel_Cell_2019_NPC1","2.24214126727883e-07","2.41030186232474e-06","0.690132458796796","-0.849628624038104","-2.70000781494326","10","c(""BCAN"", ""SOX4"", ""MARCKSL1"", ""STMN1"", ""MAP2"", ""HES6"", ""OLIG1"", ""MEST"")","13"
"326","Neftel_Cell_2019_AC","6.32080497924314e-11","9.0598204702485e-10","0.839088935621274","-0.802067193807053","-3.26198263082693","19","c(""S100B"", ""PTPRZ1"", ""MT3"", ""BCAN"", ""FABP7"", ""PMP2"", ""SPARCL1"", ""HOPX"", ""TTYH1"", ""ATP1B2"", ""RAMP1"", ""EDNRB"", ""PON2"", ""F3"", ""GATM"", ""PRCP"", ""NDRG2"")","13"
"327","Richards_NatureCancer_2021_sc.Developmental","4.23477817588549e-46","9.10477307815379e-45","1.76830432671752","-0.64700612367144","-4.70503362793065","175","c(""C1orf61"", ""PTPRZ1"", ""APOE"", ""MT3"", ""TUBB2B"", ""BCAN"", ""PMP2"", ""SPARCL1"", ""PLP1"", ""HOPX"", ""NOVA1"", ""SOX4"", ""GPM6A"", ""MARCKSL1"", ""MAP2"", ""CCND2"", ""LAPTM4B"", ""HES6"", ""TTYH1"", ""OLIG1"", ""PRDX2"", ""KIF21A"", ""BCHE"", ""NFIA"", ""CPE"", ""SCRG1"", ""ATP1B2"", ""H2AFV"", ""NR4A1"", ""QKI"", ""ID4"", ""KCNQ2"", ""FAM181B"", ""GNG7"", ""EDNRB"", ""NCAM1"", ""PON2"", ""MATN2"", ""ACAP3"", ""ATP6V0E2"", ""MEOX2"", ""IDH2"", ""CELF2"", ""UQCRFS1"", ""SDC3"", ""OLIG2"", ""PAFAH1B3"", ""SEMA5A"", ""TRIM9"", ""SLC25A4"", ""NDUFS7"", ""PHF14"", ""KIF5C"", ""ZNF428"", ""HES4"", 
""LSAMP"", ""ADGRG1"", ""FEZ1"", ""PARP1"", ""PSAT1"", ""DSEL"", ""SMARCD3"", ""SNX10"", ""BAZ2B"", ""PRCP"", ""TSPAN3"", ""FZD3"", ""EVL"", ""PDGFA"", ""KNOP1"", ""NDRG2"", ""ZSCAN16-AS1"", ""GGCT"", ""MTRNR2L1"", ""GPSM2"", ""SUGP2"", ""ITPR2"", ""SMARCA4"", ""SEMA6A"", ""GPRC5B"", ""MPC1"", ""LINC00685"", ""TRIM24"", ""SLC22A17"", ""COLGALT2"", ""SOGA1"", ""HIP1"", ""SPATA6"", ""IDH1"", ""PDE4B"", ""PODXL2"", ""RHOQ"", ""EGR1"", ""DPYSL2"", ""RBBP4"", ""GOLM1"", ""ZNF704"", ""BRD7"", ""SNRNP25"", ""KIF1B"", ""RGS12"", ""THRA"", ""DAAM1"", ""SRPK2"", ""RND2"", ""GPR155"", ""PAXBP1"", ""ECI1"", ""CLEC11A"", 
""SSBP2"", ""PCMTD2"", ""PGAP1"", ""KANSL1"", ""ARID4A"", ""ZNF292"", ""WDR60"", ""TCEA2"", ""CCDC28B"", ""PHACTR4"", ""SPPL2B"", ""NSL1"", ""CRMP1"", ""LINC01003"", ""TLE1"", ""SOX5"", ""PPT1"", ""TIA1"", ""MIR4458HG"", ""CBX4"", ""ENOPH1"", ""LRP3"", ""PXMP2"", ""NT5C3A"", ""TIMM44"", ""CASK"", ""ZNF652"", ""FAM229B"", ""MAD2L2"", ""HOOK2"", ""KHSRP"", ""SLC25A23"", ""ZNF91"", ""PIGX"", ""TMEM121"", ""DHPS"", ""SMAP1"", ""RFXANK"", ""DHRSX"", ""SEPHS1"", ""KLHL7"", ""GSTA4"", ""HADH"")","13"
"328","Richards_NatureCancer_2021_sc.Injury_Response","4.22151710304798e-07","7.38765493033396e-06","0.674962860011025","0.369223315524115","1.99955295161355","282","c(""GCHFR"", ""ADIRF"", ""FBLN1"", ""PRSS23"", ""DKK1"", ""S100A10"", ""TKT"", ""ARHGAP29"", ""S100A4"", ""ITGB4"", ""CAST"", ""S100A11"", ""FBXO32"", ""AHNAK2"", ""NQO1"", ""CAV1"", ""GAS6"", ""ANXA11"", ""GTF2F2"", ""EFNB2"", ""PITX1"", ""TGFBI"", ""PMEPA1"", ""CTSZ"", ""CD44"", ""COL6A2"", ""ABCC3"", ""G6PD"", ""ANPEP"", ""MYOF"", ""BST2"", ""GSTO1"", ""IFITM3"", ""AHNAK"", ""CD59"", ""PDE1C"", ""VAMP5"", ""COL18A1"", ""IGFBP7"", ""CALB1"", ""SVIL"", ""PHLDA2"", ""ITGA3"", ""NT5E"", ""PDP1"", ""TXNRD1"", ""KCNMA1"", ""ITGBL1"", ""FDPS"", ""CRIM1"", ""SLCO3A1"", ""ANXA1"", ""SLC22A18AS"", ""CSRP2"", 
""SORBS2"", ""TPM2"", ""COL6A1"", ""PAK3"", ""CMTM8"", ""PLK2"", ""CDC42EP3"", ""MMP2"", ""COPZ2"", ""COL13A1"", ""EVA1B"", ""THBS1"", ""TWF2"", ""ARL6IP5"", ""C9orf3"", ""HOMER2"", ""MFSD12"", ""SNED1"", ""PAPPA"", ""DCBLD2"", ""MXRA7"", ""CAPG"", ""PCOLCE"", ""CCND1"", ""GLIS3"", ""LGALS3BP"", ""HPCAL1"", ""PYCARD"", ""SLC25A1"", ""BAG3"", ""OPTN"", ""SHC1"", ""MALT1"", ""PLP2"", ""MYL12A"", ""POLE4"", ""LY6E"", ""ECE1"", ""TRIP6"", ""NTM"", ""RGS9"", ""WWTR1"", ""LOXL1"", ""MLPH"", ""MANF"", ""FLNA"", ""SLC4A7"", ""RRAS"", ""CAV2"", ""TGFBR2"", ""TM4SF1"", ""HMGA1"", ""SLC9A7"", ""RUNX2"", ""FAM114A1"", 
""SUGT1"", ""IQGAP1"", ""TMEM255B"", ""NPTX2"", ""RARRES3"", ""LAMA5"", ""NMT1"", ""MVP"", ""FAM129B"", ""GLRX"", ""PYGB"", ""DNAJC15"", ""PLEC"", ""GHITM"", ""NTSR1"", ""BVES"", ""AK5"", ""ECHS1"", ""TCN2"", ""SYNE3"")","12"
"329","Chanoch_Myers_MES_CORE_GENES","0.00239031334404671","0.00944778011532914","0.431707695803346","0.711700700725508","1.93758940492729","10","c(""S100A10"", ""S100A11"", ""TGFBI"", ""CD44"", ""IGFBP7"", ""ANXA1"")","12"
"330","Monocytes","0.000756459403229276","0.00378229701614638","0.477270815362862","0.814168774095212","1.86755506963644","6","c(""HLA-DRA"", ""S100A4"", ""CD44"", ""IFITM3"")","12"
"331","Macrophages","0.0154132791327913","0.0414972899728997","0.150964206987421","0.697352866512721","1.68439211181673","7","c(""CD74"", ""S100A4"", ""LGALS3"")","12"
"332","Chanoch_Myers_MHCII","0.00320019898440972","0.0108840764645827","0.431707695803346","0.906015037593985","1.67994356014159","3","c(""HLA-DRB1"", ""HLA-DPA1"", ""HLA-DMA"")","12"
"333","Yang_BioRxiv_2021_SMC","0.0410282601293837","0.102570650323459","0.0919032203847858","0.673150609697903","1.54408505185826","6","c(""ADIRF"", ""COL18A1"", ""SORBS2"", ""TPM2"", ""FLNA"")","12"
"334","Neftel_Cell_2019_MES1","0.0581662832730858","0.127238744659875","0.0753641771859303","0.465528750265477","1.51265292013072","18","c(""S100A10"", ""S100A11"", ""LGALS3"", ""CD44"", ""IFITM3"", ""IGFBP7"", ""ANXA1"", ""PLP2"", ""EMP3"", ""WWTR1"")","12"
"335","Yang_BioRxiv_2021_Neuron","0.0714769647696477","0.147158456878686","0.0687740931754234","0.607832589772903","1.46816406540136","7","c(""GABBR2"", ""PAK3"", ""ELAVL2"", ""ANKS1B"", ""KCNIP4"")","12"
"336","Interneurons","0.181772491204557","0.334844062745236","0.0413650845498529","0.471094321847334","1.28254386401798","10","c(""PITX1"", ""GABBR2"", ""PDP1"", ""KCNMA1"")","12"
"337","Chanoch_Myers_IMMUNE","0.213993871297242","0.35665645216207","0.0380572582047922","0.542055171624903","1.24337596331391","6","c(""CTSC"", ""BST2"", ""LGALS3BP"")","12"
"338","Yang_BioRxiv_2021_Perivascular_fibroblast","0.315628192032686","0.446159566759468","0.030245880950138","0.49523803369243","1.13598596498239","6","c(""FBLN1"", ""SVIL"", ""THBS1"")","12"
"339","Neurons","0.325842696629214","0.446159566759468","0.0293830445605139","0.428609305294212","1.12662280237502","9","c(""GABBR2"", ""CALB1"", ""KCNMA1"", ""BEX1"")","12"
"340","Cajal.Retzius.cells","0.365653389238295","0.47399513419779","0.0280455701684981","0.588830096859757","1.09181557500858","3","c(""ST3GAL5"", ""HOMER2"", ""NBEA"")","12"
"341","Hu_2022_Peri","0.441879774161408","0.55234971770176","0.0239623869390995","0.331433756696152","1.02142782960532","15","c(""COL6A2"", ""TPM2"", ""COL6A1"", ""COL13A1"", ""PCOLCE"")","12"
"342","Endothelial.cells","0.526782780151167","0.594754751783575","0.0210044115612931","0.293917250087704","0.955031856503852","18","c(""ADIRF"", ""S100A10"", ""CAV1"", ""IGFBP7"")","12"
"343","Neftel_Cell_2019_MES2","0.782787587862164","0.83022925985381","0.0157405274504555","0.350367929483564","0.756415594760152","5","LGALS3","12"
"344","Yang_BioRxiv_2021_BEC_capillary","0.930045294413689","0.930045294413689","0.0129357904549112","0.209068235700906","0.584834302913951","11","c(""CRIM1"", ""SORBS2"", ""CMTM8"", ""WWTR1"", ""PTPRG"", ""SLCO4A1"")","12"
"345","Pyramidal.cells","0.824037339556593","0.848273731896492","0.0195297962375768","-0.387263335174779","-0.724836255327743","3","KCNQ2","12"
"346","GSC_Catalog.Liau2018_GSC8","0.604216011369019","0.660861262434865","0.0246563706853499","-0.423249547549944","-0.884497597228478","4","NFIA","12"
"347","Neftel_Cell_2019_NPC2","0.523220536756126","0.594754751783575","0.0268409066484514","-0.513275042238234","-0.960690893707357","3","TCF4","12"
"348","Chanoch_Myers_MES_OTHER","0.463283727738473","0.559135533477467","0.0298026233666482","-0.38719708332027","-0.996400789942475","7","c(""GADD45B"", ""SPP1"", ""IGFBP6"")","12"
"349","Mast.cells","0.331432821021319","0.446159566759468","0.0367314785613611","-0.377629891645367","-1.10806878226815","10","c(""GPM6A"", ""DUSP1"")","12"
"350","Yang_BioRxiv_2021_Astrocyte","0.286067804998763","0.435320572824204","0.0399142166484103","-0.384456984490829","-1.16056627341175","11","c(""C1orf61"", ""GPM6A"")","12"
"351","Yang_BioRxiv_2021_OPC","0.283777239709443","0.435320572824204","0.0396048414388488","-0.479913994611068","-1.16543523893627","6","c(""NOVA1"", ""SEMA5A"", ""TRIM9"")","12"
"352","Yang_BioRxiv_2021_Oligo","0.200252525252525","0.350441919191919","0.0491752606397225","-0.398281312328434","-1.26981717469675","13","c(""CREB5"", ""COLGALT2"", ""ZEB2"", ""PDE4B"", ""GPRC5B"")","12"
"353","Yang_BioRxiv_2021_Pericyte","0.126348597458643","0.245677828391806","0.0611971384770468","-0.60377358490566","-1.3705980201582","5","c(""CDH6"", ""SEMA5A"", ""AXL"", ""MYO1B"", ""COL4A2"")","12"
"354","Bergmann.glia","0.0457409568261377","0.106728899260988","0.10216770010847","-0.803064315067827","-1.50308608652145","3","c(""HOPX"", ""ZEB2"")","12"
"355","Neftel_Cell_2019_OPC","0.00028840015619555","0.00168233424447404","0.49849310876659","-0.958646616541353","-1.79428766062463","3","c(""OLIG1"", ""TTYH1"", ""PMP2"")","12"
"356","Microglia","0.00455526252697195","0.0132861823703349","0.335068558717014","-0.809875659745675","-1.83846064745476","5","c(""FOS"", ""EGR1"")","12"
"357","Neural.stem.precursor.cells","0.0034207097460117","0.0108840764645827","0.431707695803346","-0.813773691903485","-1.84730938693521","5","c(""HOPX"", ""CCND2"", ""APOE"", ""ID4"")","12"
"358","Neftel_Cell_2019_NPC1","0.00242942917251321","0.00944778011532914","0.431707695803346","-0.799696720828083","-1.94200367019956","6","c(""BCAN"", ""OLIG1"", ""BTG2"", ""HES6"")","12"
"359","Fibroblasts","0.00027547145287812","0.00168233424447404","0.49849310876659","-0.748484481467296","-2.19625698673489","10","c(""EGR1"", ""FOSB"", ""TCF4"", ""KLF2"", ""NR4A1"", ""KLF4"", ""ZEB2"")","12"
"360","Chanoch_Myers_ASTROCYTE","2.3827677374213e-06","2.08492177024364e-05","0.627256739718528","-0.926275992438563","-2.24939196333173","6","c(""HOPX"", ""SPARCL1"", ""APOE"", ""PMP2"", ""F3"", ""ID4"")","12"
"361","Neftel_Cell_2019_AC","2.30819336875612e-06","2.08492177024364e-05","0.627256739718528","-0.835302895068566","-2.52154182966312","11","c(""BCAN"", ""HOPX"", ""SPARCL1"", ""TTYH1"", ""PMP2"", ""ATP1B2"", ""F3"", ""EDNRB"", ""GATM"")","12"
"362","Richards_NatureCancer_2021_sc.Developmental","1.89190028212359e-19","6.62165098743258e-18","1.14219120216838","-0.76488317012839","-3.5036630015066","51","c(""C1orf61"", ""BCAN"", ""EGR1"", ""ARC"", ""HOPX"", ""NOVA1"", ""GPM6A"", ""CCND2"", ""SPARCL1"", ""OLIG1"", ""TTYH1"", ""APOE"", ""BTG2"", ""CREB5"", ""TCF4"", ""PMP2"", ""BAALC"", ""ATP1B2"", ""HES6"", ""CPE"", ""FAM181B"", ""KCNQ2"", ""NFIA"", ""BCHE"", ""NR4A1"", ""ID4"", ""OLIG2"", ""EDNRB"", ""EGR3"", ""COLGALT2"", ""PDE4B"", ""SEMA5A"", ""RNF157"", ""TRIM9"", ""GPRC5B"")","12"
"363","Richards_NatureCancer_2021_sc.Developmental","1.13525502554279e-38","3.74634158429122e-37","1.62169955075295","0.839627739539907","5.29184126028335","95","c(""MT3"", ""C1orf61"", ""HOPX"", ""SPARCL1"", ""OLIG1"", ""FAM181B"", ""BCAN"", ""ATP1B2"", ""CSPG5"", ""HEPN1"", ""TTYH1"", ""SLC4A4"", ""AQP4"", ""SCG3"", ""ATP1A2"", ""APOE"", ""NKAIN4"", ""BCHE"", ""GPM6A"", ""SLC1A3"", ""PMP2"", ""NCAN"", ""CCND2"", ""EGFR"", ""AGT"", ""HEPACAM"", ""NOVA1"", ""OLIG2"", ""NDRG2"", ""SCD5"", ""LINC00461"", ""LFNG"", ""DLL3"", ""TSPAN7"", ""EPN2"", ""ASCL1"", ""GPR37L1"", ""ADGRG1"", ""MLC1"", ""HES6"", ""EDNRB"", ""DDR1"", ""DSEL"", ""PRCP"", ""SCRG1"", ""RFX4"", ""SYT11"", ""SEMA5A"", ""NFIA"", ""KCNQ2"", ""AMER2"", ""SPATA6"", ""SDC3"", ""LAMP5"", ""RASSF2"", ""DPP6"", 
""WSCD1"", ""BTBD17"", ""PCMTD2"", ""TUBB2B"", ""RGCC"", ""SLC6A11"", ""LMO2"", ""NLGN3"", ""BAALC"", ""KIF21A"", ""ROBO2"", ""SLC6A1"", ""KCNJ16"", ""TIMP4"", ""MPC1"", ""ATP6V0E2"", ""PDE4B"", ""DCLK2"", ""STMN4"", ""TRIM9"", ""JAM2"", ""LRRN1"", ""GRIA3"", ""TRIL"", ""MAPT"", ""FAT3"", ""ADGRB1"", ""GALR1"", ""NCAM1"", ""NRXN2"", ""COLGALT2"", ""MAP2"", ""GNG7"", ""LAPTM4B"", ""ARC"", ""PNMA2"", ""MATN2"", ""POU3F3"")","11"
"364","Neftel_Cell_2019_AC","6.29523221657352e-11","6.92475543823088e-10","0.839088935621274","0.785995062097259","3.32065075491778","20","c(""MT3"", ""HOPX"", ""SPARCL1"", ""BCAN"", ""ATP1B2"", ""HEPN1"", ""TTYH1"", ""AQP4"", ""ATP1A2"", ""SLC1A3"", ""PMP2"", ""AGT"", ""GATM"", ""NDRG2"", ""TSPAN7"", ""MLC1"", ""EDNRB"", ""PRCP"")","11"
"365","Chanoch_Myers_ASTROCYTE","4.63259280580783e-05","0.000305751125183317","0.557332238758646","0.776209160082666","2.41939147864713","9","c(""HOPX"", ""SPARCL1"", ""AQP4"", ""APOE"", ""PMP2"", ""TSC22D4"", ""AGT"", ""MLC1"")","11"
"366","Astrocytes","0.000101603540759016","0.000478988120721077","0.538434096309916","0.710662525620088","2.31001928436612","10","c(""SLC4A4"", ""AQP4"", ""APOE"", ""NKAIN4"", ""SLC1A3"", ""AGT"", ""SLC1A2"", ""GPR37L1"")","11"
"367","Bergmann.glia","0.000197209119929072","0.00081348761970742","0.518848077743792","0.691477031393431","2.24765654530794","10","c(""HOPX"", ""SLC4A4"", ""AQP4"", ""SLC1A3"", ""EGFR"", ""HEPACAM"", ""SLC1A2"", ""GPR37L1"")","11"
"368","Oligodendrocyte.progenitor.cells","0.000263609811256502","0.000966569307940509","0.49849310876659","0.826086956521739","2.17963487234538","6","c(""OLIG1"", ""CSPG5"", ""OLIG2"", ""EPN2"", ""ASCL1"", ""GPR37L1"")","11"
"369","Neftel_Cell_2019_OPC","0.00121615499482603","0.00364846498447808","0.45505986738723","0.711498843624196","2.11238674011047","8","c(""OLIG1"", ""TTYH1"", ""NKAIN4"", ""PMP2"", ""SCD5"", ""GPR37L1"", ""SCRG1"")","11"
"370","Neural.stem.precursor.cells","0.000352182870020428","0.00116220347106741","0.49849310876659","0.852813852813853","2.10304449260527","5","c(""HOPX"", ""APOE"", ""SLC1A3"", ""CCND2"", ""DLL3"")","11"
"371","Yang_BioRxiv_2021_Astrocyte","0.011034769935457","0.0202304115483378","0.198584486969905","0.528820165204453","1.84928068498214","12","c(""C1orf61"", ""SLC4A4"", ""AQP4"", ""GPM6A"", ""SLC1A3"", ""LINC00461"", ""NRXN1"", ""RFX4"")","11"
"372","Yang_BioRxiv_2021_OPC","0.00972279685560612","0.0188736644844119","0.211070537868325","0.566371681415929","1.84099971367996","10","c(""NOVA1"", ""SCD5"", ""NRXN1"", ""EPN2"", ""SEMA5A"", ""DPP6"", ""TRIM9"", ""LRRN1"", ""GRIA3"", ""MAP2"")","11"
"373","Neftel_Cell_2019_NPC1","0.00896495517522412","0.0188736644844119","0.218259775284787","0.654562732430766","1.83987685575708","7","c(""OLIG1"", ""BCAN"", ""SCG3"", ""ASCL1"", ""HES6"")","11"
"374","Hu_2022_RG","0.0141975308641975","0.0246588693957115","0.173713219262156","0.669565217391304","1.76665142284836","6","c(""HOPX"", ""SLC1A3"", ""SLC1A2"", ""MLC1"", ""TUBB2B"", ""DOK5"")","11"
"375","GSC_Catalog.Liau2018_GSC8","0.0493327941771128","0.0775229622783201","0.0913212902305258","0.751072961373391","1.51288745711744","3","c(""SLC1A3"", ""RFX4"", ""NFIA"")","11"
"376","Mast.cells","0.066316215123332","0.099474322684998","0.0784040413719235","0.730985694622513","1.47242564384752","3","c(""SLC4A4"", ""GPM6A"")","11"
"377","Neurons","0.265456029381759","0.324446258133261","0.0373136829992011","0.525862068965517","1.18095278319157","4","c(""FAM181B"", ""SCRG1"", ""GRIA3"", ""MATN2"")","11"
"378","Purkinje.neurons","0.279417711281844","0.329313731153602","0.0360343478517525","0.579399141630901","1.16708460977631","3","c(""NKAIN4"", ""GRIA3"", ""ADGRB1"")","11"
"379","Yang_BioRxiv_2021_Oligo","0.322480939624974","0.366961069228419","0.0334999512411783","0.357224815292325","1.11344560013631","9","c(""SCD5"", ""PCDH9"", ""AMER2"", ""PDE4B"", ""MAPT"", ""NCAM1"", ""COLGALT2"")","11"
"380","Pyramidal.cells","0.346542660735948","0.374459458570009","0.0317263630408613","0.549356223175966","1.10656911149161","3","c(""KCNQ2"", ""GRIA3"", ""MAP2"")","11"
"381","Yang_BioRxiv_2021_Pericyte","0.351764945929402","0.374459458570009","0.0316150962454774","0.485117827793584","1.08945155530176","4","c(""ATP1A2"", ""SEMA5A"", ""SLC6A1"")","11"
"382","Yang_BioRxiv_2021_Neuron","0.713935931442563","0.728349514563107","0.0196673670541784","0.358183821520079","0.80438998338568","4","c(""NRXN1"", ""ROBO2"", ""GRIA3"")","11"
"383","Hu_2022_Peri","0.728349514563107","0.728349514563107","0.0186234056770863","-0.266008833913705","-0.785056081394632","8","c(""GSN"", ""COL6A2"", ""COL1A2"", ""FHL2"")","11"
"384","Fibroblasts","0.265154477903793","0.324446258133261","0.0364331237004735","-0.525862068965517","-1.17326386004215","4","c(""CD44"", ""CEBPB"", ""LAMB1"", ""LAMC1"")","11"
"385","Yang_BioRxiv_2021_BEC_capillary","0.233672272193977","0.30844739929605","0.0391705735779892","-0.543103448275862","-1.21173152758452","4","c(""WWTR1"", ""AKAP12"", ""BACE2"", ""PPFIBP1"")","11"
"386","Yang_BioRxiv_2021_Perivascular_fibroblast","0.197748884145158","0.271904715699592","0.0428419935174205","-0.478260869565217","-1.26466774120815","6","c(""COL1A2"", ""FHL2"", ""SVIL"", ""LAMB1"", ""LAMC1"", ""F3"")","11"
"387","Endothelial.cells","0.129398192655259","0.185658276418414","0.0537293718609854","-0.397506340043336","-1.36803063257601","12","c(""EMP1"", ""CAV1"", ""S100A10"", ""TM4SF1"")","11"
"388","Monocytes","0.0193586233867814","0.0319417285881893","0.144645572264101","-0.75","-1.67334353809291","4","c(""S100A4"", ""CD44"", ""FN1"", ""IFITM3"")","11"
"389","Neftel_Cell_2019_G2.M","0.00394399526720568","0.0092965602726991","0.326351610990907","-0.892703862660944","-1.77647479892169","3","c(""CENPF"", ""TUBB4B"", ""TUBA1C"")","11"
"390","Neftel_Cell_2019_MES2","0.00919045756746187","0.0188736644844119","0.211070537868325","-0.797413793103448","-1.77912962383442","4","c(""ANXA2"", ""ATF3"", ""AKAP12"", ""NAMPT"")","11"
"391","Chanoch_Myers_APOPTOSIS","0.00147213994378049","0.00404838484539634","0.45505986738723","-0.918454935622318","-1.8277192642752","3","c(""LMNA"", ""EMP1"", ""GSN"")","11"
"392","Chanoch_Myers_MES_OTHER","0.0034965034965035","0.00887573964497041","0.34452128726268","-0.787878787878788","-1.92588056692838","5","c(""SCG2"", ""SPP1"", ""COL6A2"", ""WWTR1"", ""ITGB1"")","11"
"393","Chanoch_Myers_MES_CORE_GENES","9.01171170006444e-05","0.000478988120721077","0.538434096309916","-0.671482025748923","-2.31092661402224","12","c(""ANXA2"", ""SERPINE1"", ""S100A11"", ""CD44"", ""S100A10"", ""ANXA1"", ""TGFBI"", ""FN1"")","11"
"394","Neftel_Cell_2019_MES1","1.93882552340459e-05","0.000159953105680878","0.575610261071129","-0.63744238315667","-2.57186493861495","19","c(""ANXA2"", ""SERPINE1"", ""S100A11"", ""EMP1"", ""CD44"", ""S100A10"", ""SPP1"", ""GSN"", ""ANXA1"", ""TUBA1C"", ""WWTR1"", ""FN1"", ""NAMPT"", ""IFITM3"", ""PLP2"")","11"
"395","Richards_NatureCancer_2021_sc.Injury_Response","1.1464465951707e-32","1.89163688203166e-31","1.48853970961455","-0.787583286066742","-4.82151476135004","97","c(""S100A4"", ""LMNA"", ""ANXA2"", ""SERPINE1"", ""S100A11"", ""EMP1"", ""CD44"", ""DCBLD2"", ""CAV1"", ""HMGA1"", ""S100A10"", ""AHNAK"", ""PRSS23"", ""TM4SF1"", ""GSN"", ""TUBB4B"", ""ANXA1"", ""COL6A2"", ""CCND1"", ""PHLDA1"", ""TUBA1C"", ""TGFBI"", ""PHLDA2"", ""SLC5A3"", ""ITGA3"", ""WWTR1"", ""IRF1"", ""AKAP12"", ""SLC20A1"", ""FOSL1"", ""TPM4"", ""TPM3"", ""NQO1"", ""SLC4A7"", ""SVIP"", ""NAMPT"", ""CEBPB"", ""UPP1"", ""ITGB1"", ""COL1A2"", ""AHNAK2"", ""IQGAP1"", ""C12orf75"", ""VAMP5"", ""RASSF8"", ""BHLHE40"", ""IFITM3"", ""PLP2"", ""PDLIM4"", ""CDKN3"", ""DPYSL3"", ""CDC42EP3"", ""LDLR"", 
""FLNA"", ""PLK2"", ""FHL2"", ""LY6E"", ""IFI16"", ""SYNJ2"", ""FRMD4A"", ""LIMS1"", ""BACE2"", ""GSTO1"", ""PYGB"", ""MYH9"", ""VCL"", ""MYLK"", ""YBX3"", ""ACTN1"", ""MYOF"", ""LOXL1"", ""ARPC1B"", ""FAM129B"", ""SHC1"", ""TACC1"", ""NPC2"", ""BST2"", ""MAFF"", ""SVIL"", ""DHCR24"", ""EPS8"", ""TGFBR2"", ""PGM2L1"", ""LAMB1"", ""LY96"", ""PPFIBP1"", ""PERP"", ""HPCAL1"", ""CAV2"", ""DYNLT3"", ""CNN2"", ""MYO1C"", ""SEMA3A"", ""HPRT1"")","11"
"396","Mast.cells","0.052111903455842","0.169363686231487","0.0843074724832269","0.545464326027118","1.54290418891233","10","c(""MITF"", ""PCDH7"", ""PTGDS"", ""HNMT"")","10"
"397","Yang_BioRxiv_2021_Oligo","0.0490830636461704","0.169363686231487","0.0861969619137114","0.391712455130425","1.52043293199109","28","c(""PLP1"", ""SGK1"", ""ZEB2"", ""ASPA"", ""LPGAT1"", ""TRIM2"", ""P2RX7"", ""ENPP2"", ""CNP"", ""ATP1B1"", ""FMNL2"", ""GPRC5B"", ""CDH19"", ""CNDP1"", ""PRUNE2"", ""POLR2F"")","10"
"398","Endothelial.cells","0.104458827759799","0.267504884351169","0.0581149628110713","0.357625150125702","1.38812296733922","28","c(""RNASE1"", ""EDNRB"", ""SGK1"", ""MGP"", ""PTGDS"", ""ADAMTS1"", ""ICAM1"", ""ETS1"", ""FAM167B"")","10"
"399","Yang_BioRxiv_2021_Neuron","0.123463792777463","0.267504884351169","0.0546050400863614","0.658632360187051","1.35586228159376","4","c(""PHACTR1"", ""PCDH7"", ""KAZN"")","10"
"400","Monocytes","0.157009687442881","0.306168890513617","0.0470775782332911","0.528492797883751","1.3303338657438","7","c(""ICAM1"", ""ACP5"", ""TNFRSF14"", ""CD44"", ""MGMT"")","10"
"401","Neftel_Cell_2019_MES2","0.154623736428304","0.306168890513617","0.0480959104839776","0.59360138415248","1.32309497137106","5","c(""NAMPT"", ""ATF3"", ""AKAP12"")","10"
"402","Macrophages","0.22939133613599","0.418791055443994","0.038091938319143","0.489139674345526","1.23127330488973","7","c(""GPNMB"", ""CYP27A1"")","10"
"403","Microglia","0.236241108199176","0.418791055443994","0.0379709017537109","0.5478876722318","1.22120238152928","5","c(""PTGDS"", ""AEBP1"", ""P2RX7"")","10"
"404","Yang_BioRxiv_2021_SMC","0.40506329113924","0.544740288083806","0.0273606434308949","0.442720250195412","1.05057103424226","6","c(""ADAMTS1"", ""TBX2"")","10"
"405","Neftel_Cell_2019_NPC1","0.478659678023212","0.602184756222751","0.0246175008680202","0.442648967354326","0.98663284558423","5","c(""BCAN"", ""SOX4"")","10"
"406","Chanoch_Myers_ASTROCYTE","0.52675363962942","0.62252702865295","0.0232182918027764","0.465001193011255","0.9572526596188","4","c(""APOE"", ""GLUL"")","10"
"407","Fibroblasts","0.861882437793004","0.884563554577031","0.015078192867734","0.217729410803131","0.657679483305945","12","c(""MGP"", ""ZEB2"", ""CD44"", ""NR4A1"", ""EGR1"")","10"
"408","Yang_BioRxiv_2021_BEC_capillary","0.912049734869263","0.912049734869263","0.0144634226904575","0.212370519758104","0.600712730239992","10","c(""BACE2"", ""MYO10"", ""NOSTRIN"", ""AKAP12"", ""PTPRM"", ""SLC7A5"")","10"
